frame_index,frame_time,pitch
4575,91.5,293.44129382549477
4576,91.52,293.44129382549477
4577,91.54,293.44129382549477
4578,91.56,293.44129382549477
4579,91.58,293.44129382549477
4580,91.60000000000001,310.89022116915385
4581,91.62,302.0397800581419
4582,91.64,310.89022116915385
4583,91.66,293.44129382549477
4584,91.68,293.44129382549477
4585,91.7,293.44129382549477
4586,91.72,293.44129382549477
4587,91.74,293.44129382549477
4588,91.76,293.44129382549477
4589,91.78,293.44129382549477
4590,91.8,293.44129382549477
4591,91.82000000000001,293.44129382549477
4592,91.84,293.44129382549477
4593,91.86,293.44129382549477
4594,91.88,293.44129382549477
4595,91.9,293.44129382549477
4596,91.92,297.7094957286869
4597,91.94,293.44129382549477
4598,91.96000000000001,293.44129382549477
4599,91.98,293.44129382549477
4600,92.0,293.44129382549477
4601,92.02,297.7094957286869
4602,92.04,293.44129382549477
4603,92.06,297.7094957286869
4604,92.08,302.0397800581419
4605,92.10000000000001,302.0397800581419
4606,92.12,302.0397800581419
4607,92.14,334.1676103767724
4608,92.16,293.44129382549477
4609,92.18,293.44129382549477
4610,92.2,293.44129382549477
4611,92.22,289.23428428515234
4612,92.24,302.0397800581419
4613,92.26,310.89022116915385
4614,92.28,310.89022116915385
4615,92.3,630.8244471297199
4616,92.32000000000001,630.8244471297199
4617,92.34,630.8244471297199
4618,92.36,630.8244471297199
4619,92.38,630.8244471297199
4620,92.4,306.43304982354357
4621,92.42,630.8244471297199
4622,92.44,604.0795601162838
4623,92.46000000000001,604.0795601162838
4624,92.48,578.4685685703046
4625,92.5,578.4685685703046
4626,92.52,578.4685685703046
4627,92.54,578.4685685703046
4628,92.56,578.4685685703046
4629,92.58,578.4685685703046
4630,92.60000000000001,578.4685685703046
4631,92.62,578.4685685703046
4632,92.64,578.4685685703046
4633,92.66,578.4685685703046
4634,92.68,578.4685685703046
4635,92.7,604.0795601162838
4636,92.72,604.0795601162838
4637,92.74,578.4685685703046
4638,92.76,578.4685685703046
4639,92.78,578.4685685703046
4640,92.8,578.4685685703046
4641,92.82000000000001,604.0795601162838
4642,92.84,297.7094957286869
4643,92.86,293.44129382549477
4644,92.88,293.44129382549477
4645,92.9,293.44129382549477
4646,92.92,293.44129382549477
4647,92.94,297.7094957286869
4648,92.96000000000001,293.44129382549477
4649,92.98,297.7094957286869
4650,93.0,293.44129382549477
4651,93.02,293.44129382549477
4652,93.04,293.44129382549477
4653,93.06,297.7094957286869
4654,93.08,297.7094957286869
4655,93.10000000000001,293.44129382549477
4656,93.12,289.23428428515234
4657,93.14,243.21607282385838
4658,93.16,236.2921833503199
4659,93.18,232.90450925475
4660,93.2,232.90450925475
4661,93.22,348.9624744528825
4662,93.24,232.90450925475
4663,93.26,236.2921833503199
4664,93.28,232.90450925475
4665,93.3,229.56540356976004
4666,93.32000000000001,236.2921833503199
4667,93.34,219.83258359329426
4668,93.36,229.56540356976004
4669,93.38,229.56540356976004
4670,93.4,229.56540356976004
4671,93.42,229.56540356976004
4672,93.44,229.56540356976004
4673,93.46000000000001,232.90450925475
4674,93.48,232.90450925475
4675,93.5,226.27416997969522
4676,93.52,229.56540356976004
4677,93.54,229.56540356976004
4678,93.56,229.56540356976004
4679,93.58,236.2921833503199
4680,93.60000000000001,236.2921833503199
4681,93.62,226.27416997969522
4682,93.64,213.5743766672055
4683,93.66,207.49432874416155
4684,93.68,195.84856692874484
4685,93.7,219.83258359329426
4686,93.72,229.56540356976004
4687,93.74,229.56540356976004
4688,93.76,219.83258359329426
4689,93.78,219.83258359329426
4690,93.8,223.03012215183992
4691,93.82000000000001,226.27416997969522
4692,93.84,229.56540356976004
4693,93.86,232.90450925475
4694,93.88,232.90450925475
4695,93.9,232.90450925475
4696,93.92,232.90450925475
4697,93.94,232.90450925475
4698,93.96000000000001,232.90450925475
4699,93.98,232.90450925475
4700,94.0,232.90450925475
4701,94.02,236.2921833503199
4702,94.04,236.2921833503199
4703,94.06,232.90450925475
4704,94.08,229.56540356976004
4705,94.10000000000001,229.56540356976004
4706,94.12,236.2921833503199
4707,94.14,236.2921833503199
4708,94.16,236.2921833503199
4709,94.18,232.90450925475
4710,94.2,236.2921833503199
4711,94.22,236.2921833503199
4712,94.24,232.90450925475
4713,94.26,232.90450925475
4714,94.28,232.90450925475
4715,94.3,232.90450925475
4716,94.32000000000001,232.90450925475
4717,94.34,229.56540356976004
4718,94.36,229.56540356976004
4719,94.38,232.90450925475
4720,94.4,232.90450925475
4721,94.42,236.2921833503199
4722,94.44,236.2921833503199
4723,94.46000000000001,236.2921833503199
4724,94.48,229.56540356976004
4725,94.5,179.59392772949968
4726,94.52,182.20618156107065
4727,94.54,182.20618156107065
4728,94.56,182.20618156107065
4729,94.58,204.5195237696689
4730,94.60000000000001,207.49432874416155
4731,94.62,210.512403253382
4732,94.64,219.83258359329426
4733,94.66,219.83258359329426
4734,94.68,219.83258359329426
4735,94.7,223.03012215183992
4736,94.72,223.03012215183992
4737,94.74,229.56540356976004
4738,94.76,216.68088750990282
4739,94.78,320.0
4740,94.8,320.0
4741,94.82000000000001,320.0
4742,94.84,320.0
4743,94.86,329.3767157259174
4744,94.88,334.1676103767724
4745,94.9,343.9594687746228
4746,94.92,343.9594687746228
4747,94.94,348.9624744528825
4748,94.96000000000001,348.9624744528825
4749,94.98,348.9624744528825
4750,95.0,348.9624744528825
4751,95.02,348.9624744528825
4752,95.04,348.9624744528825
4753,95.06,348.9624744528825
4754,95.08,343.9594687746228
4755,95.10000000000001,343.9594687746228
4756,95.12,324.6545071800076
4757,95.14,320.0
4758,95.16,320.0
4759,95.18,320.0
4760,95.2,320.0
4761,95.22,310.89022116915385
4762,95.24,315.41222356486
4763,95.26,306.43304982354357
4764,95.28,306.43304982354357
4765,95.3,310.89022116915385
4766,95.32000000000001,310.89022116915385
4767,95.34,310.89022116915385
4768,95.36,306.43304982354357
4769,95.38,306.43304982354357
4770,95.4,302.0397800581419
4771,95.42,285.0875898049086
4772,95.44,219.83258359329426
4773,95.46000000000001,219.83258359329426
4774,95.48,219.83258359329426
4775,95.5,213.5743766672055
4776,95.52,207.49432874416155
4777,95.54,207.49432874416155
4778,95.56,315.41222356486
4779,95.58,315.41222356486
4780,95.60000000000001,302.0397800581419
4781,95.62,187.54523021108025
4782,95.64,182.20618156107065
4783,95.66,229.56540356976004
4784,95.68,236.2921833503199
4785,95.7,250.34284774524383
4786,95.72,261.42647251857596
4787,95.74000000000001,269.08685288118863
4788,95.76,261.42647251857596
4789,95.78,261.42647251857596
4790,95.8,273.0008112836297
4791,95.82000000000001,285.0875898049086
4792,95.84,302.0397800581419
4793,95.86,302.0397800581419
4794,95.88,293.44129382549477
4795,95.9,293.44129382549477
4796,95.92,293.44129382549477
4797,95.94,293.44129382549477
4798,95.96000000000001,297.7094957286869
4799,95.98,293.44129382549477
4800,96.0,297.7094957286869
4801,96.02,297.7094957286869
4802,96.04,297.7094957286869
4803,96.06,293.44129382549477
4804,96.08,293.44129382549477
4805,96.10000000000001,293.44129382549477
4806,96.12,293.44129382549477
4807,96.14,289.23428428515234
4808,96.16,285.0875898049086
4809,96.18,281.00034565972794
4810,96.2,281.00034565972794
4811,96.22,261.42647251857596
4812,96.24000000000001,229.56540356976004
4813,96.26,226.27416997969522
4814,96.28,229.56540356976004
4815,96.3,229.56540356976004
4816,96.32000000000001,232.90450925475
4817,96.34,229.56540356976004
4818,96.36,229.56540356976004
4819,96.38,229.56540356976004
4820,96.4,229.56540356976004
4821,96.42,239.72913230026904
4822,96.44,239.72913230026904
4823,96.46000000000001,229.56540356976004
4824,96.48,236.2921833503199
4825,96.5,226.27416997969522
4826,96.52,229.56540356976004
4827,96.54,232.90450925475
4828,96.56,232.90450925475
4829,96.58,229.56540356976004
4830,96.60000000000001,232.90450925475
4831,96.62,229.56540356976004
4832,96.64,229.56540356976004
4833,96.66,229.56540356976004
4834,96.68,232.90450925475
4835,96.7,232.90450925475
4836,96.72,236.2921833503199
4837,96.74000000000001,236.2921833503199
4838,96.76,232.90450925475
4839,96.78,229.56540356976004
4840,96.8,232.90450925475
4841,96.82000000000001,236.2921833503199
4842,96.84,232.90450925475
4843,96.86,232.90450925475
4844,96.88,232.90450925475
4845,96.9,232.90450925475
4846,96.92,232.90450925475
4847,96.94,232.90450925475
4848,96.96000000000001,229.56540356976004
4849,96.98,232.90450925475
4850,97.0,232.90450925475
4851,97.02,232.90450925475
4852,97.04,236.2921833503199
4853,97.06,232.90450925475
4854,97.08,232.90450925475
4855,97.10000000000001,232.90450925475
4856,97.12,232.90450925475
4857,97.14,232.90450925475
4858,97.16,236.2921833503199
4859,97.18,236.2921833503199
4860,97.2,236.2921833503199
4861,97.22,232.90450925475
4862,97.24000000000001,232.90450925475
4863,97.26,232.90450925475
4864,97.28,232.90450925475
4865,97.3,236.2921833503199
4866,97.32000000000001,236.2921833503199
4867,97.34,261.42647251857596
4868,97.36,269.08685288118863
4869,97.38,269.08685288118863
4870,97.4,261.42647251857596
4871,97.42,232.90450925475
4872,97.44,232.90450925475
4873,97.46000000000001,232.90450925475
4874,97.48,232.90450925475
4875,97.5,232.90450925475
4876,97.52,232.90450925475
4877,97.54,229.56540356976004
4878,97.56,232.90450925475
4879,97.58,232.90450925475
4880,97.60000000000001,229.56540356976004
4881,97.62,229.56540356976004
4882,97.64,232.90450925475
4883,97.66,232.90450925475
4884,97.68,232.90450925475
4885,97.7,232.90450925475
4886,97.72,236.2921833503199
4887,97.74000000000001,243.21607282385838
4888,97.76,253.98416831491193
4889,97.78,265.229008122894
4890,97.8,265.229008122894
4891,97.82000000000001,265.229008122894
4892,97.84,265.229008122894
4893,97.86,261.42647251857596
4894,97.88,257.6784531118807
4895,97.9,261.42647251857596
4896,97.92,261.42647251857596
4897,97.94,261.42647251857596
4898,97.96000000000001,261.42647251857596
4899,97.98,261.42647251857596
4900,98.0,261.42647251857596
4901,98.02,261.42647251857596
4902,98.04,257.6784531118807
4903,98.06,261.42647251857596
4904,98.08,239.72913230026904
4905,98.10000000000001,232.90450925475
4906,98.12,229.56540356976004
4907,98.14,0.0
4908,98.16,0.0
4909,98.18,297.7094957286869
4910,98.2,281.00034565972794
4911,98.22,276.9716995219658
4912,98.24000000000001,236.2921833503199
4913,98.26,229.56540356976004
4914,98.28,229.56540356976004
4915,98.3,232.90450925475
4916,98.32000000000001,232.90450925475
4917,98.34,236.2921833503199
4918,98.36,236.2921833503199
4919,98.38,236.2921833503199
4920,98.4,236.2921833503199
4921,98.42,236.2921833503199
4922,98.44,236.2921833503199
4923,98.46000000000001,236.2921833503199
4924,98.48,236.2921833503199
4925,98.5,232.90450925475
4926,98.52,229.56540356976004
4927,98.54,229.56540356976004
4928,98.56,210.512403253382
4929,98.58,253.98416831491193
4930,98.60000000000001,253.98416831491193
4931,98.62,253.98416831491193
4932,98.64,253.98416831491193
4933,98.66,243.21607282385838
4934,98.68,236.2921833503199
4935,98.7,236.2921833503199
4936,98.72,236.2921833503199
4937,98.74000000000001,232.90450925475
4938,98.76,232.90450925475
4939,98.78,232.90450925475
4940,98.8,232.90450925475
4941,98.82000000000001,232.90450925475
4942,98.84,232.90450925475
4943,98.86,232.90450925475
4944,98.88,232.90450925475
4945,98.9,232.90450925475
4946,98.92,232.90450925475
4947,98.94,232.90450925475
4948,98.96000000000001,232.90450925475
4949,98.98,232.90450925475
4950,99.0,232.90450925475
4951,99.02,232.90450925475
4952,99.04,236.2921833503199
4953,99.06,229.56540356976004
4954,99.08,226.27416997969522
4955,99.10000000000001,226.27416997969522
4956,99.12,223.03012215183992
4957,99.14,216.68088750990282
4958,99.16,229.56540356976004
4959,99.18,232.90450925475
4960,99.2,229.56540356976004
4961,99.22,239.72913230026904
4962,99.24000000000001,246.75373206527053
4963,99.26,246.75373206527053
4964,99.28,250.34284774524383
4965,99.3,250.34284774524383
4966,99.32000000000001,253.98416831491193
4967,99.34,190.27313840043536
4968,99.36,184.85643149956366
4969,99.38,187.54523021108025
4970,99.4,375.0904604221604
4971,99.42,184.85643149956366
4972,99.44,190.27313840043536
4973,99.46000000000001,253.98416831491193
4974,99.48,253.98416831491193
4975,99.5,261.42647251857596
4976,99.52,269.08685288118863
4977,99.54,265.229008122894
4978,99.56,261.42647251857596
4979,99.58,261.42647251857596
4980,99.60000000000001,261.42647251857596
4981,99.62,261.42647251857596
4982,99.64,261.42647251857596
4983,99.66,261.42647251857596
4984,99.68,261.42647251857596
4985,99.7,261.42647251857596
4986,99.72,261.42647251857596
4987,99.74000000000001,261.42647251857596
4988,99.76,261.42647251857596
4989,99.78,302.0397800581419
4990,99.8,302.0397800581419
4991,99.82000000000001,302.0397800581419
4992,99.84,293.44129382549477
4993,99.86,285.0875898049086
4994,99.88,285.0875898049086
4995,99.9,281.00034565972794
4996,99.92,302.0397800581419
4997,99.94,306.43304982354357
4998,99.96000000000001,310.89022116915385
4999,99.98,315.41222356486
5000,100.0,315.41222356486
5001,100.02,310.89022116915385
5002,100.04,310.89022116915385
5003,100.06,315.41222356486
5004,100.08,315.41222356486
5005,100.10000000000001,315.41222356486
5006,100.12,315.41222356486
5007,100.14,310.89022116915385
5008,100.16,310.89022116915385
5009,100.18,339.0281901949745
5010,100.2,364.4123631221413
5011,100.22,375.0904604221604
5012,100.24000000000001,386.08144985616707
5013,100.26,391.69713385748963
5014,100.28,386.08144985616707
5015,100.3,391.69713385748963
5016,100.32000000000001,380.5462768008707
5017,100.34,364.4123631221413
5018,100.36,289.23428428515234
5019,100.38,281.00034565972794
5020,100.4,281.00034565972794
5021,100.42,269.08685288118863
5022,100.44,281.00034565972794
5023,100.46000000000001,276.9716995219658
5024,100.48,289.23428428515234
5025,100.5,289.23428428515234
5026,100.52,289.23428428515234
5027,100.54,293.44129382549477
5028,100.56,293.44129382549477
5029,100.58,293.44129382549477
5030,100.60000000000001,297.7094957286869
5031,100.62,297.7094957286869
5032,100.64,293.44129382549477
5033,100.66,297.7094957286869
5034,100.68,293.44129382549477
5035,100.7,293.44129382549477
5036,100.72,293.44129382549477
5037,100.74000000000001,289.23428428515234
5038,100.76,289.23428428515234
5039,100.78,289.23428428515234
5040,100.8,285.0875898049086
5041,100.82000000000001,276.9716995219658
5042,100.84,273.0008112836297
5043,100.86,273.0008112836297
5044,100.88,261.42647251857596
5045,100.9,253.98416831491193
5046,100.92,253.98416831491193
5047,100.94,239.72913230026904
5048,100.96000000000001,229.56540356976004
5049,100.98,226.27416997969522
5050,101.0,226.27416997969522
5051,101.02,232.90450925475
5052,101.04,236.2921833503199
5053,101.06,232.90450925475
5054,101.08,232.90450925475
5055,101.10000000000001,236.2921833503199
5056,101.12,232.90450925475
5057,101.14,232.90450925475
5058,101.16,232.90450925475
5059,101.18,232.90450925475
5060,101.2,232.90450925475
5061,101.22,232.90450925475
5062,101.24000000000001,229.56540356976004
5063,101.26,226.27416997969522
5064,101.28,226.27416997969522
5065,101.3,229.56540356976004
5066,101.32000000000001,239.72913230026904
5067,101.34,236.2921833503199
5068,101.36,232.90450925475
5069,101.38,229.56540356976004
5070,101.4,229.56540356976004
5071,101.42,232.90450925475
5072,101.44,232.90450925475
5073,101.46000000000001,232.90450925475
5074,101.48,232.90450925475
5075,101.5,232.90450925475
5076,101.52,232.90450925475
5077,101.54,232.90450925475
5078,101.56,232.90450925475
5079,101.58,232.90450925475
5080,101.60000000000001,232.90450925475
5081,101.62,232.90450925475
5082,101.64,232.90450925475
5083,101.66,232.90450925475
5084,101.68,232.90450925475
5085,101.7,243.21607282385838
5086,101.72,236.2921833503199
5087,101.74000000000001,232.90450925475
5088,101.76,232.90450925475
5089,101.78,232.90450925475
5090,101.8,232.90450925475
5091,101.82000000000001,232.90450925475
5092,101.84,236.2921833503199
5093,101.86,232.90450925475
5094,101.88,232.90450925475
5095,101.9,232.90450925475
5096,101.92,232.90450925475
5097,101.94,232.90450925475
5098,101.96000000000001,232.90450925475
5099,101.98,232.90450925475
5100,102.0,232.90450925475
5101,102.02,232.90450925475
5102,102.04,232.90450925475
5103,102.06,236.2921833503199
5104,102.08,232.90450925475
5105,102.10000000000001,232.90450925475
5106,102.12,232.90450925475
5107,102.14,232.90450925475
5108,102.16,232.90450925475
5109,102.18,232.90450925475
5110,102.2,232.90450925475
5111,102.22,232.90450925475
5112,102.24000000000001,232.90450925475
5113,102.26,232.90450925475
5114,102.28,232.90450925475
5115,102.3,236.2921833503199
5116,102.32000000000001,236.2921833503199
5117,102.34,236.2921833503199
5118,102.36,236.2921833503199
5119,102.38,239.72913230026904
5120,102.4,310.89022116915385
5121,102.42,302.0397800581419
5122,102.44,297.7094957286869
5123,102.46000000000001,281.00034565972794
5124,102.48,273.0008112836297
5125,102.5,250.34284774524383
5126,102.52,253.98416831491193
5127,102.54,253.98416831491193
5128,102.56,223.03012215183992
5129,102.58,219.83258359329426
5130,102.60000000000001,219.83258359329426
5131,102.62,223.03012215183992
5132,102.64,229.56540356976004
5133,102.66,232.90450925475
5134,102.68,239.72913230026904
5135,102.7,239.72913230026904
5136,102.72,243.21607282385838
5137,102.74000000000001,0.0
5138,102.76,0.0
5139,102.78,0.0
5140,102.8,0.0
5141,102.82000000000001,0.0
5142,102.84,0.0
5143,102.86,0.0
5144,102.88,0.0
5145,102.9,0.0
5146,102.92,0.0
5147,102.94,0.0
5148,102.96000000000001,0.0
5149,102.98,0.0
5150,103.0,0.0
5151,103.02,0.0
5152,103.04,0.0
5153,103.06,0.0
5154,103.08,0.0
5155,103.10000000000001,0.0
5156,103.12,0.0
5157,103.14,0.0
5158,103.16,0.0
5159,103.18,0.0
5160,103.2,0.0
5161,103.22,0.0
5162,103.24000000000001,0.0
5163,103.26,0.0
5164,103.28,0.0
5165,103.3,0.0
5166,103.32000000000001,0.0
5167,103.34,0.0
5168,103.36,0.0
5169,103.38,0.0
5170,103.4,0.0
5171,103.42,0.0
5172,103.44,0.0
5173,103.46000000000001,0.0
5174,103.48,0.0
5175,103.5,0.0
5176,103.52,0.0
5177,103.54,0.0
5178,103.56,0.0
5179,103.58,0.0
5180,103.60000000000001,0.0
5181,103.62,0.0
5182,103.64,0.0
5183,103.66,0.0
5184,103.68,0.0
5185,103.7,0.0
5186,103.72,0.0
5187,103.74000000000001,0.0
5188,103.76,0.0
5189,103.78,0.0
5190,103.8,0.0
5191,103.82000000000001,0.0
5192,103.84,0.0
5193,103.86,0.0
5194,103.88,0.0
5195,103.9,0.0
5196,103.92,0.0
5197,103.94,0.0
5198,103.96000000000001,0.0
5199,103.98,0.0
5200,104.0,0.0
5201,104.02,0.0
5202,104.04,0.0
5203,104.06,0.0
5204,104.08,0.0
5205,104.10000000000001,0.0
5206,104.12,0.0
5207,104.14,0.0
5208,104.16,0.0
5209,104.18,0.0
5210,104.2,0.0
5211,104.22,0.0
5212,104.24000000000001,0.0
5213,104.26,0.0
5214,104.28,0.0
5215,104.3,0.0
5216,104.32000000000001,0.0
5217,104.34,0.0
5218,104.36,0.0
5219,104.38,0.0
5220,104.4,0.0
5221,104.42,0.0
5222,104.44,0.0
5223,104.46000000000001,0.0
5224,104.48,0.0
5225,104.5,0.0
5226,104.52,0.0
5227,104.54,0.0
5228,104.56,0.0
5229,104.58,0.0
5230,104.60000000000001,0.0
5231,104.62,0.0
5232,104.64,0.0
5233,104.66,0.0
5234,104.68,0.0
5235,104.7,0.0
5236,104.72,0.0
5237,104.74000000000001,0.0
5238,104.76,0.0
5239,104.78,0.0
5240,104.8,0.0
5241,104.82000000000001,0.0
5242,104.84,0.0
5243,104.86,0.0
5244,104.88,0.0
5245,104.9,0.0
5246,104.92,0.0
5247,104.94,0.0
5248,104.96000000000001,0.0
5249,104.98,0.0
5250,105.0,0.0
5251,105.02,0.0
5252,105.04,0.0
5253,105.06,0.0
5254,105.08,0.0
5255,105.10000000000001,0.0
5256,105.12,0.0
5257,105.14,0.0
5258,105.16,0.0
5259,105.18,0.0
5260,105.2,0.0
5261,105.22,0.0
5262,105.24000000000001,0.0
5263,105.26,0.0
5264,105.28,0.0
5265,105.3,0.0
5266,105.32000000000001,0.0
5267,105.34,0.0
5268,105.36,0.0
5269,105.38,0.0
5270,105.4,0.0
5271,105.42,0.0
5272,105.44,0.0
5273,105.46000000000001,0.0
5274,105.48,0.0
5275,105.5,0.0
5276,105.52,0.0
5277,105.54,0.0
5278,105.56,0.0
5279,105.58,0.0
5280,105.60000000000001,0.0
5281,105.62,0.0
5282,105.64,0.0
5283,105.66,0.0
5284,105.68,0.0
5285,105.7,0.0
5286,105.72,0.0
5287,105.74000000000001,0.0
5288,105.76,0.0
5289,105.78,0.0
5290,105.8,0.0
5291,105.82000000000001,0.0
5292,105.84,0.0
5293,105.86,0.0
5294,105.88,0.0
5295,105.9,0.0
5296,105.92,0.0
5297,105.94,0.0
5298,105.96000000000001,0.0
5299,105.98,0.0
5300,106.0,0.0
5301,106.02,0.0
5302,106.04,0.0
5303,106.06,0.0
5304,106.08,0.0
5305,106.10000000000001,0.0
5306,106.12,0.0
5307,106.14,0.0
5308,106.16,0.0
5309,106.18,0.0
5310,106.2,0.0
5311,106.22,0.0
5312,106.24000000000001,0.0
5313,106.26,0.0
5314,106.28,0.0
5315,106.3,0.0
5316,106.32000000000001,0.0
5317,106.34,0.0
5318,106.36,0.0
5319,106.38,0.0
5320,106.4,0.0
5321,106.42,0.0
5322,106.44,0.0
5323,106.46000000000001,0.0
5324,106.48,0.0
5325,106.5,0.0
5326,106.52,0.0
5327,106.54,0.0
5328,106.56,0.0
5329,106.58,0.0
5330,106.60000000000001,0.0
5331,106.62,0.0
5332,106.64,0.0
5333,106.66,0.0
5334,106.68,0.0
5335,106.7,0.0
5336,106.72,0.0
5337,106.74000000000001,0.0
5338,106.76,0.0
5339,106.78,0.0
5340,106.8,0.0
5341,106.82000000000001,0.0
5342,106.84,0.0
5343,106.86,0.0
5344,106.88,0.0
5345,106.9,0.0
5346,106.92,0.0
5347,106.94,0.0
5348,106.96000000000001,0.0
5349,106.98,0.0
5350,107.0,0.0
5351,107.02,0.0
5352,107.04,0.0
5353,107.06,0.0
5354,107.08,0.0
5355,107.10000000000001,0.0
5356,107.12,0.0
5357,107.14,0.0
5358,107.16,0.0
5359,107.18,0.0
5360,107.2,0.0
5361,107.22,0.0
5362,107.24000000000001,0.0
5363,107.26,0.0
5364,107.28,0.0
5365,107.3,0.0
5366,107.32000000000001,0.0
5367,107.34,0.0
5368,107.36,0.0
5369,107.38,0.0
5370,107.4,0.0
5371,107.42,0.0
5372,107.44,0.0
5373,107.46000000000001,0.0
5374,107.48,0.0
5375,107.5,0.0
5376,107.52,0.0
5377,107.54,0.0
5378,107.56,0.0
5379,107.58,0.0
5380,107.60000000000001,0.0
5381,107.62,0.0
5382,107.64,0.0
5383,107.66,0.0
5384,107.68,0.0
5385,107.7,0.0
5386,107.72,0.0
5387,107.74000000000001,0.0
5388,107.76,0.0
5389,107.78,0.0
5390,107.8,0.0
5391,107.82000000000001,0.0
5392,107.84,0.0
5393,107.86,0.0
5394,107.88,0.0
5395,107.9,0.0
5396,107.92,0.0
5397,107.94,0.0
5398,107.96000000000001,0.0
5399,107.98,0.0
5400,108.0,0.0
5401,108.02,0.0
5402,108.04,0.0
5403,108.06,0.0
5404,108.08,0.0
5405,108.10000000000001,0.0
5406,108.12,0.0
5407,108.14,0.0
5408,108.16,0.0
5409,108.18,0.0
5410,108.2,0.0
5411,108.22,0.0
5412,108.24000000000001,0.0
5413,108.26,0.0
5414,108.28,0.0
5415,108.3,0.0
5416,108.32000000000001,0.0
5417,108.34,0.0
5418,108.36,0.0
5419,108.38,0.0
5420,108.4,0.0
5421,108.42,0.0
5422,108.44,0.0
5423,108.46000000000001,0.0
5424,108.48,0.0
5425,108.5,0.0
5426,108.52,0.0
5427,108.54,0.0
5428,108.56,0.0
5429,108.58,0.0
5430,108.60000000000001,0.0
5431,108.62,0.0
5432,108.64,0.0
5433,108.66,0.0
5434,108.68,0.0
5435,108.7,0.0
5436,108.72,0.0
5437,108.74000000000001,0.0
5438,108.76,0.0
5439,108.78,0.0
5440,108.8,0.0
5441,108.82000000000001,0.0
5442,108.84,0.0
5443,108.86,0.0
5444,108.88,0.0
5445,108.9,0.0
5446,108.92,0.0
5447,108.94,0.0
5448,108.96000000000001,0.0
5449,108.98,0.0
5450,109.0,0.0
5451,109.02,0.0
5452,109.04,0.0
5453,109.06,0.0
5454,109.08,0.0
5455,109.10000000000001,0.0
5456,109.12,0.0
5457,109.14,0.0
5458,109.16,0.0
5459,109.18,0.0
5460,109.2,0.0
5461,109.22,0.0
5462,109.24000000000001,0.0
5463,109.26,0.0
5464,109.28,0.0
5465,109.3,0.0
5466,109.32000000000001,0.0
5467,109.34,0.0
5468,109.36,0.0
5469,109.38,0.0
5470,109.4,0.0
5471,109.42,0.0
5472,109.44,0.0
5473,109.46000000000001,0.0
5474,109.48,0.0
5475,109.5,0.0
5476,109.52,0.0
5477,109.54,0.0
5478,109.56,0.0
5479,109.58,0.0
5480,109.60000000000001,0.0
5481,109.62,0.0
5482,109.64,0.0
5483,109.66,0.0
5484,109.68,306.43304982354357
5485,109.7,0.0
5486,109.72,0.0
5487,109.74000000000001,0.0
5488,109.76,0.0
5489,109.78,0.0
5490,109.8,236.2921833503199
5491,109.82000000000001,246.75373206527053
5492,109.84,0.0
5493,109.86,0.0
5494,109.88,0.0
5495,109.9,0.0
5496,109.92,0.0
5497,109.94,0.0
5498,109.96000000000001,0.0
5499,109.98,0.0
5500,110.0,0.0
5501,110.02,0.0
5502,110.04,0.0
5503,110.06,174.48123722644124
5504,110.08,0.0
5505,110.10000000000001,190.27313840043536
5506,110.12,182.20618156107065
5507,110.14,179.59392772949968
5508,110.16,171.97973438731142
5509,110.18,169.51409509748726
5510,110.2,708.0765010488534
5511,110.22,708.0765010488534
5512,110.24000000000001,0.0
5513,110.26,728.8247262442826
5514,110.28,728.8247262442826
5515,110.3,708.0765010488534
5516,110.32000000000001,728.8247262442826
5517,110.34,198.69724993175743
5518,110.36,195.84856692874484
5519,110.38,195.84856692874484
5520,110.4,213.5743766672055
5521,110.42,207.49432874416155
5522,110.44,0.0
5523,110.46000000000001,0.0
5524,110.48,0.0
5525,110.5,179.59392772949968
5526,110.52,0.0
5527,110.54,0.0
5528,110.56,0.0
5529,110.58,0.0
5530,110.60000000000001,0.0
5531,110.62,0.0
5532,110.64,0.0
5533,110.66,0.0
5534,110.68,0.0
5535,110.7,0.0
5536,110.72,0.0
5537,110.74000000000001,0.0
5538,110.76,0.0
5539,110.78,0.0
5540,110.8,0.0
5541,110.82000000000001,232.90450925475
5542,110.84,229.56540356976004
5543,110.86,229.56540356976004
5544,110.88,0.0
5545,110.9,0.0
5546,110.92,257.6784531118807
5547,110.94,253.98416831491193
5548,110.96000000000001,253.98416831491193
5549,110.98,265.229008122894
5550,111.0,257.6784531118807
5551,111.02,246.75373206527053
5552,111.04,246.75373206527053
5553,111.06,243.21607282385838
5554,111.08,708.0765010488534
5555,111.10000000000001,708.0765010488534
5556,111.12,708.0765010488534
5557,111.14,708.0765010488534
5558,111.16,708.0765010488534
5559,111.18,708.0765010488534
5560,111.2,708.0765010488534
5561,111.22,708.0765010488534
5562,111.24000000000001,708.0765010488534
5563,111.26,708.0765010488534
5564,111.28,708.0765010488534
5565,111.3,708.0765010488534
5566,111.32000000000001,708.0765010488534
5567,111.34,708.0765010488534
5568,111.36,708.0765010488534
5569,111.38,226.27416997969522
5570,111.4,219.83258359329426
5571,111.42,216.68088750990282
5572,111.44,207.49432874416155
5573,111.46000000000001,201.58736798317972
5574,111.48,204.5195237696689
5575,111.5,210.512403253382
5576,111.52,213.5743766672055
5577,111.54,210.512403253382
5578,111.56,210.512403253382
5579,111.58,210.512403253382
5580,111.60000000000001,201.58736798317972
5581,111.62,204.5195237696689
